"Sample Name"	"Protocol REF"	"Parameter Value[Post Extraction]"	"Parameter Value[Derivatization]"	"Extract Name"	"Protocol REF"	"Parameter Value[Chromatography Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Column model]"	"Parameter Value[Column type]"	"Labeled Extract Name"	"Label"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Parameter Value[Scan polarity]"	"Parameter Value[Scan m/z range]"	"Parameter Value[Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Ion source]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Mass analyzer]"	"Term Source REF"	"Term Accession Number"	"MS Assay Name"	"Raw Spectral Data File"	"Protocol REF"	"Normalization Name"	"Derived Spectral Data File"	"Protocol REF"	"Data Transformation Name"	"Metabolite Assignment File"
"SAMEA2630372"	"Extraction"	"200 µl methanol/water, 30/70 (v/v)"	"none"	"LTI225-50"	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC HSS T3 (1.8 µm, 1 mm x 100 mm; Waters)"	"reverse phase"	"N/A"	"N/A"	""	""	"Mass spectrometry"	"negative"	"100-1000"	"Bruker micrOTOF-Q II"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"LTI225-50-2neg_1-B,6_01_24539"	"LTI225-50-2neg_1-B,6_01_24539.mzML"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_mtbls18_NEG_mass_spectrometry_v2_maf.tsv"
"SAMEA2630372"	"Extraction"	"200 µl methanol/water, 30/70 (v/v)"	"none"	"LTI225-50"	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC HSS T3 (1.8 µm, 1 mm x 100 mm; Waters)"	"reverse phase"	"N/A"	"N/A"	""	""	"Mass spectrometry"	"negative"	"100-1000"	"Bruker micrOTOF-Q II"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"LTI225-50-3neg_2-B,4_01_24681"	"LTI225-50-3neg_2-B,4_01_24681.mzML"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_mtbls18_NEG_mass_spectrometry_v2_maf.tsv"
"SAMEA2630415"	"Extraction"	"200 µl methanol/water, 30/70 (v/v)"	"none"	"LTI225-62"	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC HSS T3 (1.8 µm, 1 mm x 100 mm; Waters)"	"reverse phase"	"N/A"	"N/A"	""	""	"Mass spectrometry"	"negative"	"100-1000"	"Bruker micrOTOF-Q II"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"LTI225-62-1neg_1-B,5_01_24616"	"LTI225-62-1neg_1-B,5_01_24616.mzML"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_mtbls18_NEG_mass_spectrometry_v2_maf.tsv"
"SAMEA2630415"	"Extraction"	"200 µl methanol/water, 30/70 (v/v)"	"none"	"LTI225-62"	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC HSS T3 (1.8 µm, 1 mm x 100 mm; Waters)"	"reverse phase"	"N/A"	"N/A"	""	""	"Mass spectrometry"	"negative"	"100-1000"	"Bruker micrOTOF-Q II"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"LTI225-62-2neg_2-A,8_01_24677"	"LTI225-62-2neg_2-A,8_01_24677.mzML"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_mtbls18_NEG_mass_spectrometry_v2_maf.tsv"
"SAMEA2630415"	"Extraction"	"200 µl methanol/water, 30/70 (v/v)"	"none"	"LTI225-62"	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC HSS T3 (1.8 µm, 1 mm x 100 mm; Waters)"	"reverse phase"	"N/A"	"N/A"	""	""	"Mass spectrometry"	"negative"	"100-1000"	"Bruker micrOTOF-Q II"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"LTI225-62-3neg_2-A,4_01_24673"	"LTI225-62-3neg_2-A,4_01_24673.mzML"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_mtbls18_NEG_mass_spectrometry_v2_maf.tsv"
"SAMEA2630426"	"Extraction"	"200 µl methanol/water, 30/70 (v/v)"	"none"	"LTI225-08"	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC HSS T3 (1.8 µm, 1 mm x 100 mm; Waters)"	"reverse phase"	"N/A"	"N/A"	""	""	"Mass spectrometry"	"negative"	"100-1000"	"Bruker micrOTOF-Q II"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"LTI225-08-1neg_1-B,8_01_24307"	"LTI225-08-1neg_1-B,8_01_24307.mzML"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_mtbls18_NEG_mass_spectrometry_v2_maf.tsv"
"SAMEA2630426"	"Extraction"	"200 µl methanol/water, 30/70 (v/v)"	"none"	"LTI225-08"	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC HSS T3 (1.8 µm, 1 mm x 100 mm; Waters)"	"reverse phase"	"N/A"	"N/A"	""	""	"Mass spectrometry"	"negative"	"100-1000"	"Bruker micrOTOF-Q II"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"LTI225-08-2neg_1-A,5_01_24296"	"LTI225-08-2neg_1-A,5_01_24296.mzML"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_mtbls18_NEG_mass_spectrometry_v2_maf.tsv"
"SAMEA2630426"	"Extraction"	"200 µl methanol/water, 30/70 (v/v)"	"none"	"LTI225-08"	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC HSS T3 (1.8 µm, 1 mm x 100 mm; Waters)"	"reverse phase"	"N/A"	"N/A"	""	""	"Mass spectrometry"	"negative"	"100-1000"	"Bruker micrOTOF-Q II"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"LTI225-08-3neg_1-A,8_01_24299"	"LTI225-08-3neg_1-A,8_01_24299.mzML"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_mtbls18_NEG_mass_spectrometry_v2_maf.tsv"
"SAMEA2630412"	"Extraction"	"200 µl methanol/water, 30/70 (v/v)"	"none"	"LTI225-20"	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC HSS T3 (1.8 µm, 1 mm x 100 mm; Waters)"	"reverse phase"	"N/A"	"N/A"	""	""	"Mass spectrometry"	"negative"	"100-1000"	"Bruker micrOTOF-Q II"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"LTI225-20-1neg_1-D,2_01_24474"	"LTI225-20-1neg_1-D,2_01_24474.mzML"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_mtbls18_NEG_mass_spectrometry_v2_maf.tsv"
"SAMEA2630412"	"Extraction"	"200 µl methanol/water, 30/70 (v/v)"	"none"	"LTI225-20"	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC HSS T3 (1.8 µm, 1 mm x 100 mm; Waters)"	"reverse phase"	"N/A"	"N/A"	""	""	"Mass spectrometry"	"negative"	"100-1000"	"Bruker micrOTOF-Q II"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"LTI225-20-2neg_1-E,8_01_24488"	"LTI225-20-2neg_1-E,8_01_24488.mzML"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_mtbls18_NEG_mass_spectrometry_v2_maf.tsv"
"SAMEA2630412"	"Extraction"	"200 µl methanol/water, 30/70 (v/v)"	"none"	"LTI225-20"	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC HSS T3 (1.8 µm, 1 mm x 100 mm; Waters)"	"reverse phase"	"N/A"	"N/A"	""	""	"Mass spectrometry"	"negative"	"100-1000"	"Bruker micrOTOF-Q II"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"LTI225-20-3neg_1-E,1_01_24481"	"LTI225-20-3neg_1-E,1_01_24481.mzML"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_mtbls18_NEG_mass_spectrometry_v2_maf.tsv"
"SAMEA2630394"	"Extraction"	"200 µl methanol/water, 30/70 (v/v)"	"none"	"LTI225-32"	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC HSS T3 (1.8 µm, 1 mm x 100 mm; Waters)"	"reverse phase"	"N/A"	"N/A"	""	""	"Mass spectrometry"	"negative"	"100-1000"	"Bruker micrOTOF-Q II"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"LTI225-32-1neg_1-C,1_01_24464"	"LTI225-32-1neg_1-C,1_01_24464.mzML"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_mtbls18_NEG_mass_spectrometry_v2_maf.tsv"
"SAMEA2630394"	"Extraction"	"200 µl methanol/water, 30/70 (v/v)"	"none"	"LTI225-32"	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC HSS T3 (1.8 µm, 1 mm x 100 mm; Waters)"	"reverse phase"	"N/A"	"N/A"	""	""	"Mass spectrometry"	"negative"	"100-1000"	"Bruker micrOTOF-Q II"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"LTI225-32-2neg_1-B,5_01_24460"	"LTI225-32-2neg_1-B,5_01_24460.mzML"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_mtbls18_NEG_mass_spectrometry_v2_maf.tsv"
"SAMEA2630394"	"Extraction"	"200 µl methanol/water, 30/70 (v/v)"	"none"	"LTI225-32"	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC HSS T3 (1.8 µm, 1 mm x 100 mm; Waters)"	"reverse phase"	"N/A"	"N/A"	""	""	"Mass spectrometry"	"negative"	"100-1000"	"Bruker micrOTOF-Q II"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"LTI225-32-3neg_1-C,3_01_24466"	"LTI225-32-3neg_1-C,3_01_24466.mzML"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_mtbls18_NEG_mass_spectrometry_v2_maf.tsv"
"SAMEA2630433"	"Extraction"	"200 µl methanol/water, 30/70 (v/v)"	"none"	"LTI225-44"	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC HSS T3 (1.8 µm, 1 mm x 100 mm; Waters)"	"reverse phase"	"N/A"	"N/A"	""	""	"Mass spectrometry"	"negative"	"100-1000"	"Bruker micrOTOF-Q II"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"LTI225-44-1neg_1-A,4_01_24372"	"LTI225-44-1neg_1-A,4_01_24372.mzML"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_mtbls18_NEG_mass_spectrometry_v2_maf.tsv"
"SAMEA2630433"	"Extraction"	"200 µl methanol/water, 30/70 (v/v)"	"none"	"LTI225-44"	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC HSS T3 (1.8 µm, 1 mm x 100 mm; Waters)"	"reverse phase"	"N/A"	"N/A"	""	""	"Mass spectrometry"	"negative"	"100-1000"	"Bruker micrOTOF-Q II"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"LTI225-44-2neg_1-B,5_01_24381"	"LTI225-44-2neg_1-B,5_01_24381.mzML"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_mtbls18_NEG_mass_spectrometry_v2_maf.tsv"
"SAMEA2630433"	"Extraction"	"200 µl methanol/water, 30/70 (v/v)"	"none"	"LTI225-44"	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC HSS T3 (1.8 µm, 1 mm x 100 mm; Waters)"	"reverse phase"	"N/A"	"N/A"	""	""	"Mass spectrometry"	"negative"	"100-1000"	"Bruker micrOTOF-Q II"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"LTI225-44-3neg_1-C,6_01_24390"	"LTI225-44-3neg_1-C,6_01_24390.mzML"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_mtbls18_NEG_mass_spectrometry_v2_maf.tsv"
"SAMEA2630431"	"Extraction"	"200 µl methanol/water, 30/70 (v/v)"	"none"	"LTI225-56"	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC HSS T3 (1.8 µm, 1 mm x 100 mm; Waters)"	"reverse phase"	"N/A"	"N/A"	""	""	"Mass spectrometry"	"negative"	"100-1000"	"Bruker micrOTOF-Q II"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"LTI225-56-1neg_1-E,3_01_24639"	"LTI225-56-1neg_1-E,3_01_24639.mzML"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_mtbls18_NEG_mass_spectrometry_v2_maf.tsv"
"SAMEA2630431"	"Extraction"	"200 µl methanol/water, 30/70 (v/v)"	"none"	"LTI225-56"	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC HSS T3 (1.8 µm, 1 mm x 100 mm; Waters)"	"reverse phase"	"N/A"	"N/A"	""	""	"Mass spectrometry"	"negative"	"100-1000"	"Bruker micrOTOF-Q II"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"LTI225-56-2neg_1-F,4_01_24648"	"LTI225-56-2neg_1-F,4_01_24648.mzML"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_mtbls18_NEG_mass_spectrometry_v2_maf.tsv"
"SAMEA2630431"	"Extraction"	"200 µl methanol/water, 30/70 (v/v)"	"none"	"LTI225-56"	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC HSS T3 (1.8 µm, 1 mm x 100 mm; Waters)"	"reverse phase"	"N/A"	"N/A"	""	""	"Mass spectrometry"	"negative"	"100-1000"	"Bruker micrOTOF-Q II"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"LTI225-56-3neg_1-B,3_01_24536"	"LTI225-56-3neg_1-B,3_01_24536.mzML"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_mtbls18_NEG_mass_spectrometry_v2_maf.tsv"
"SAMEA2630388"	"Extraction"	"200 µl methanol/water, 30/70 (v/v)"	"none"	"LTI225-68"	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC HSS T3 (1.8 µm, 1 mm x 100 mm; Waters)"	"reverse phase"	"N/A"	"N/A"	""	""	"Mass spectrometry"	"negative"	"100-1000"	"Bruker micrOTOF-Q II"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"LTI225-68-1neg_1-B,8_01_24541"	"LTI225-68-1neg_1-B,8_01_24541.mzML"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_mtbls18_NEG_mass_spectrometry_v2_maf.tsv"
"SAMEA2630388"	"Extraction"	"200 µl methanol/water, 30/70 (v/v)"	"none"	"LTI225-68"	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC HSS T3 (1.8 µm, 1 mm x 100 mm; Waters)"	"reverse phase"	"N/A"	"N/A"	""	""	"Mass spectrometry"	"negative"	"100-1000"	"Bruker micrOTOF-Q II"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"LTI225-68-2neg_1-A,7_01_24532"	"LTI225-68-2neg_1-A,7_01_24532.mzML"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_mtbls18_NEG_mass_spectrometry_v2_maf.tsv"
"SAMEA2630388"	"Extraction"	"200 µl methanol/water, 30/70 (v/v)"	"none"	"LTI225-68"	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC HSS T3 (1.8 µm, 1 mm x 100 mm; Waters)"	"reverse phase"	"N/A"	"N/A"	""	""	"Mass spectrometry"	"negative"	"100-1000"	"Bruker micrOTOF-Q II"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"LTI225-68-3neg_1-E,4_01_24640"	"LTI225-68-3neg_1-E,4_01_24640.mzML"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_mtbls18_NEG_mass_spectrometry_v2_maf.tsv"
