"Sample Name"	"Protocol REF"	"Parameter Value[Post Extraction]"	"Parameter Value[Derivatization]"	"Extract Name"	"Protocol REF"	"Parameter Value[Chromatography Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Column model]"	"Parameter Value[Column type]"	"Labeled Extract Name"	"Label"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Parameter Value[Scan polarity]"	"Parameter Value[Scan m/z range]"	"Parameter Value[Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Ion source]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Mass analyzer]"	"Term Source REF"	"Term Accession Number"	"MS Assay Name"	"Raw Spectral Data File"	"Protocol REF"	"Normalization Name"	"Derived Spectral Data File"	"Protocol REF"	"Data Transformation Name"	"Metabolite Assignment File"
"SAMEA2630372"	"Extraction"	"200 µl methanol/water, 30/70 (v/v)"	"none"	"LTI225-50"	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC HSS T3 (1.8 µm, 1 mm x 100 mm; Waters)"	"reverse phase"	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"100-1000"	"Bruker micrOTOF-Q II"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"LTI225-50-2pos_1-B,6_01_24512"	"LTI225-50-2pos_1-B,6_01_24512.mzML"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_mtbls18_POS_mass_spectrometry_v2_maf.tsv"
"SAMEA2630372"	"Extraction"	"200 µl methanol/water, 30/70 (v/v)"	"none"	"LTI225-50"	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC HSS T3 (1.8 µm, 1 mm x 100 mm; Waters)"	"reverse phase"	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"100-1000"	"Bruker micrOTOF-Q II"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"LTI225-50-3pos_2-B,4_01_24666"	"LTI225-50-3pos_2-B,4_01_24666.mzML"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_mtbls18_POS_mass_spectrometry_v2_maf.tsv"
"SAMEA2630415"	"Extraction"	"200 µl methanol/water, 30/70 (v/v)"	"none"	"LTI225-62"	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC HSS T3 (1.8 µm, 1 mm x 100 mm; Waters)"	"reverse phase"	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"100-1000"	"Bruker micrOTOF-Q II"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"LTI225-62-1pos_1-B,5_01_24565"	"LTI225-62-1pos_1-B,5_01_24565.mzML"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_mtbls18_POS_mass_spectrometry_v2_maf.tsv"
"SAMEA2630415"	"Extraction"	"200 µl methanol/water, 30/70 (v/v)"	"none"	"LTI225-62"	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC HSS T3 (1.8 µm, 1 mm x 100 mm; Waters)"	"reverse phase"	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"100-1000"	"Bruker micrOTOF-Q II"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"LTI225-62-2pos_2-A,8_01_24662"	"LTI225-62-2pos_2-A,8_01_24662.mzML"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_mtbls18_POS_mass_spectrometry_v2_maf.tsv"
"SAMEA2630415"	"Extraction"	"200 µl methanol/water, 30/70 (v/v)"	"none"	"LTI225-62"	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC HSS T3 (1.8 µm, 1 mm x 100 mm; Waters)"	"reverse phase"	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"100-1000"	"Bruker micrOTOF-Q II"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"LTI225-62-3pos_2-A,4_01_24658"	"LTI225-62-3pos_2-A,4_01_24658.mzML"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_mtbls18_POS_mass_spectrometry_v2_maf.tsv"
"SAMEA2630426"	"Extraction"	"200 µl methanol/water, 30/70 (v/v)"	"none"	"LTI225-08"	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC HSS T3 (1.8 µm, 1 mm x 100 mm; Waters)"	"reverse phase"	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"100-1000"	"Bruker micrOTOF-Q II"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"LTI225-08-1pos_1-B,8_01_24257"	"LTI225-08-1pos_1-B,8_01_24257.mzML"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_mtbls18_POS_mass_spectrometry_v2_maf.tsv"
"SAMEA2630426"	"Extraction"	"200 µl methanol/water, 30/70 (v/v)"	"none"	"LTI225-08"	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC HSS T3 (1.8 µm, 1 mm x 100 mm; Waters)"	"reverse phase"	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"100-1000"	"Bruker micrOTOF-Q II"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"LTI225-08-2pos_1-A,5_01_24246"	"LTI225-08-2pos_1-A,5_01_24246.mzML"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_mtbls18_POS_mass_spectrometry_v2_maf.tsv"
"SAMEA2630426"	"Extraction"	"200 µl methanol/water, 30/70 (v/v)"	"none"	"LTI225-08"	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC HSS T3 (1.8 µm, 1 mm x 100 mm; Waters)"	"reverse phase"	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"100-1000"	"Bruker micrOTOF-Q II"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"LTI225-08-3pos_1-A,8_01_24249"	"LTI225-08-3pos_1-A,8_01_24249.mzML"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_mtbls18_POS_mass_spectrometry_v2_maf.tsv"
"SAMEA2630412"	"Extraction"	"200 µl methanol/water, 30/70 (v/v)"	"none"	"LTI225-20"	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC HSS T3 (1.8 µm, 1 mm x 100 mm; Waters)"	"reverse phase"	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"100-1000"	"Bruker micrOTOF-Q II"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"LTI225-20-1pos_1-D,2_01_24423"	"LTI225-20-1pos_1-D,2_01_24423.mzML"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_mtbls18_POS_mass_spectrometry_v2_maf.tsv"
"SAMEA2630412"	"Extraction"	"200 µl methanol/water, 30/70 (v/v)"	"none"	"LTI225-20"	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC HSS T3 (1.8 µm, 1 mm x 100 mm; Waters)"	"reverse phase"	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"100-1000"	"Bruker micrOTOF-Q II"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"LTI225-20-2pos_1-E,8_01_24437"	"LTI225-20-2pos_1-E,8_01_24437.mzML"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_mtbls18_POS_mass_spectrometry_v2_maf.tsv"
"SAMEA2630412"	"Extraction"	"200 µl methanol/water, 30/70 (v/v)"	"none"	"LTI225-20"	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC HSS T3 (1.8 µm, 1 mm x 100 mm; Waters)"	"reverse phase"	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"100-1000"	"Bruker micrOTOF-Q II"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"LTI225-20-3pos_1-E,1_01_24430"	"LTI225-20-3pos_1-E,1_01_24430.mzML"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_mtbls18_POS_mass_spectrometry_v2_maf.tsv"
"SAMEA2630394"	"Extraction"	"200 µl methanol/water, 30/70 (v/v)"	"none"	"LTI225-32"	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC HSS T3 (1.8 µm, 1 mm x 100 mm; Waters)"	"reverse phase"	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"100-1000"	"Bruker micrOTOF-Q II"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"LTI225-32-1pos_1-C,1_01_24413"	"LTI225-32-1pos_1-C,1_01_24413.mzML"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_mtbls18_POS_mass_spectrometry_v2_maf.tsv"
"SAMEA2630394"	"Extraction"	"200 µl methanol/water, 30/70 (v/v)"	"none"	"LTI225-32"	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC HSS T3 (1.8 µm, 1 mm x 100 mm; Waters)"	"reverse phase"	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"100-1000"	"Bruker micrOTOF-Q II"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"LTI225-32-2pos_1-B,5_01_24409"	"LTI225-32-2pos_1-B,5_01_24409.mzML"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_mtbls18_POS_mass_spectrometry_v2_maf.tsv"
"SAMEA2630394"	"Extraction"	"200 µl methanol/water, 30/70 (v/v)"	"none"	"LTI225-32"	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC HSS T3 (1.8 µm, 1 mm x 100 mm; Waters)"	"reverse phase"	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"100-1000"	"Bruker micrOTOF-Q II"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"LTI225-32-3pos_1-C,3_01_24415"	"LTI225-32-3pos_1-C,3_01_24415.mzML"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_mtbls18_POS_mass_spectrometry_v2_maf.tsv"
"SAMEA2630433"	"Extraction"	"200 µl methanol/water, 30/70 (v/v)"	"none"	"LTI225-44"	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC HSS T3 (1.8 µm, 1 mm x 100 mm; Waters)"	"reverse phase"	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"100-1000"	"Bruker micrOTOF-Q II"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"LTI225-44-1pos_1-A,4_01_24345"	"LTI225-44-1pos_1-A,4_01_24345.mzML"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_mtbls18_POS_mass_spectrometry_v2_maf.tsv"
"SAMEA2630433"	"Extraction"	"200 µl methanol/water, 30/70 (v/v)"	"none"	"LTI225-44"	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC HSS T3 (1.8 µm, 1 mm x 100 mm; Waters)"	"reverse phase"	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"100-1000"	"Bruker micrOTOF-Q II"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"LTI225-44-2pos_1-B,5_01_24354"	"LTI225-44-2pos_1-B,5_01_24354.mzML"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_mtbls18_POS_mass_spectrometry_v2_maf.tsv"
"SAMEA2630433"	"Extraction"	"200 µl methanol/water, 30/70 (v/v)"	"none"	"LTI225-44"	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC HSS T3 (1.8 µm, 1 mm x 100 mm; Waters)"	"reverse phase"	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"100-1000"	"Bruker micrOTOF-Q II"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"LTI225-44-3pos_1-C,6_01_24363"	"LTI225-44-3pos_1-C,6_01_24363.mzML"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_mtbls18_POS_mass_spectrometry_v2_maf.tsv"
"SAMEA2630431"	"Extraction"	"200 µl methanol/water, 30/70 (v/v)"	"none"	"LTI225-56"	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC HSS T3 (1.8 µm, 1 mm x 100 mm; Waters)"	"reverse phase"	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"100-1000"	"Bruker micrOTOF-Q II"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"LTI225-56-1pos_1-E,3_01_24588"	"LTI225-56-1pos_1-E,3_01_24588.mzML"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_mtbls18_POS_mass_spectrometry_v2_maf.tsv"
"SAMEA2630431"	"Extraction"	"200 µl methanol/water, 30/70 (v/v)"	"none"	"LTI225-56"	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC HSS T3 (1.8 µm, 1 mm x 100 mm; Waters)"	"reverse phase"	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"100-1000"	"Bruker micrOTOF-Q II"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"LTI225-56-2pos_1-F,4_01_24597"	"LTI225-56-2pos_1-F,4_01_24597.mzML"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_mtbls18_POS_mass_spectrometry_v2_maf.tsv"
"SAMEA2630431"	"Extraction"	"200 µl methanol/water, 30/70 (v/v)"	"none"	"LTI225-56"	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC HSS T3 (1.8 µm, 1 mm x 100 mm; Waters)"	"reverse phase"	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"100-1000"	"Bruker micrOTOF-Q II"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"LTI225-56-3pos_1-B,3_01_24509"	"LTI225-56-3pos_1-B,3_01_24509.mzML"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_mtbls18_POS_mass_spectrometry_v2_maf.tsv"
"SAMEA2630388"	"Extraction"	"200 µl methanol/water, 30/70 (v/v)"	"none"	"LTI225-68"	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC HSS T3 (1.8 µm, 1 mm x 100 mm; Waters)"	"reverse phase"	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"100-1000"	"Bruker micrOTOF-Q II"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"LTI225-68-1pos_1-B,8_01_24514"	"LTI225-68-1pos_1-B,8_01_24514.mzML"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_mtbls18_POS_mass_spectrometry_v2_maf.tsv"
"SAMEA2630388"	"Extraction"	"200 µl methanol/water, 30/70 (v/v)"	"none"	"LTI225-68"	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC HSS T3 (1.8 µm, 1 mm x 100 mm; Waters)"	"reverse phase"	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"100-1000"	"Bruker micrOTOF-Q II"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"LTI225-68-2pos_1-A,7_01_24505"	"LTI225-68-2pos_1-A,7_01_24505.mzML"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_mtbls18_POS_mass_spectrometry_v2_maf.tsv"
"SAMEA2630388"	"Extraction"	"200 µl methanol/water, 30/70 (v/v)"	"none"	"LTI225-68"	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC HSS T3 (1.8 µm, 1 mm x 100 mm; Waters)"	"reverse phase"	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"100-1000"	"Bruker micrOTOF-Q II"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"LTI225-68-3pos_1-E,4_01_24589"	"LTI225-68-3pos_1-E,4_01_24589.mzML"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_mtbls18_POS_mass_spectrometry_v2_maf.tsv"
